"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"12",0.10958904109589,0.164383561643836,0.0684931506849315,0.0958904109589041,0.0821917808219178,0.0958904109589041,0.0958904109589041,0.123287671232877,0.0684931506849315,0.0958904109589041
"13",0.0705882352941176,0.135294117647059,0.0352941176470588,0.0941176470588235,0.0647058823529412,0.188235294117647,0.0647058823529412,0.0529411764705882,0.135294117647059,0.158823529411765
"14",0.0319148936170213,0.099290780141844,0.124113475177305,0.0957446808510638,0.0212765957446809,0.0957446808510638,0.202127659574468,0.195035460992908,0.0390070921985816,0.0957446808510638
"15",0.0590809628008753,0.0809628008752735,0.0831509846827133,0.0481400437636762,0.0196936542669584,0.0481400437636762,0.404814004376368,0.172866520787746,0.037199124726477,0.0459518599562363
"16",0.0985915492957746,0.154929577464789,0.0704225352112676,0.0845070422535211,0.0704225352112676,0.0985915492957746,0.0985915492957746,0.140845070422535,0.0985915492957746,0.0845070422535211
"17",0.0759493670886076,0.113924050632911,0.0759493670886076,0.126582278481013,0.0886075949367089,0.0759493670886076,0.151898734177215,0.139240506329114,0.0632911392405063,0.0886075949367089
"18",0.0793650793650794,0.111111111111111,0.111111111111111,0.0793650793650794,0.0476190476190476,0.142857142857143,0.103174603174603,0.174603174603175,0.0873015873015873,0.0634920634920635
"19",0.12987012987013,0.0909090909090909,0.0779220779220779,0.0779220779220779,0.103896103896104,0.0649350649350649,0.0779220779220779,0.207792207792208,0.0909090909090909,0.0779220779220779
"20",0.106666666666667,0.0933333333333333,0.0666666666666667,0.12,0.106666666666667,0.0666666666666667,0.106666666666667,0.173333333333333,0.0933333333333333,0.0666666666666667
"21",0.104651162790698,0.116279069767442,0.0930232558139535,0.0813953488372093,0.0581395348837209,0.0581395348837209,0.197674418604651,0.151162790697674,0.0581395348837209,0.0813953488372093
"22",0.0542635658914729,0.178294573643411,0.0465116279069767,0.0852713178294574,0.0387596899224806,0.0852713178294574,0.108527131782946,0.217054263565891,0.0542635658914729,0.131782945736434
"23",0.072463768115942,0.115942028985507,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.130434782608696,0.072463768115942,0.101449275362319,0.130434782608696,0.115942028985507
"24",0.0857142857142857,0.1,0.0857142857142857,0.114285714285714,0.114285714285714,0.0857142857142857,0.0857142857142857,0.128571428571429,0.114285714285714,0.0857142857142857
"25",0.131707317073171,0.0634146341463415,0.0585365853658537,0.0682926829268293,0.0390243902439024,0.0878048780487805,0.195121951219512,0.224390243902439,0.0731707317073171,0.0585365853658537
"26",0.106194690265487,0.0707964601769911,0.0619469026548673,0.079646017699115,0.0442477876106195,0.123893805309735,0.132743362831858,0.247787610619469,0.0619469026548673,0.0707964601769911
"27",0.0284810126582278,0.120253164556962,0.0506329113924051,0.0506329113924051,0.060126582278481,0.0759493670886076,0.139240506329114,0.367088607594937,0.060126582278481,0.0474683544303797
"28",0.0952380952380952,0.0952380952380952,0.126984126984127,0.0952380952380952,0.0793650793650794,0.0793650793650794,0.111111111111111,0.111111111111111,0.0952380952380952,0.111111111111111
"29",0.161290322580645,0.0376344086021505,0.0698924731182796,0.0860215053763441,0.0752688172043011,0.0483870967741935,0.0752688172043011,0.333333333333333,0.0483870967741935,0.0645161290322581
"30",0.0240202275600506,0.0720606826801517,0.0467762326169406,0.0202275600505689,0.0189633375474083,0.0606826801517067,0.621997471554994,0.0543615676359039,0.0543615676359039,0.0265486725663717
"31",0.106870229007634,0.0687022900763359,0.0534351145038168,0.0763358778625954,0.106870229007634,0.0458015267175573,0.083969465648855,0.305343511450382,0.0687022900763359,0.083969465648855
"32",0.0804597701149425,0.0804597701149425,0.137931034482759,0.229885057471264,0.0804597701149425,0.0574712643678161,0.0574712643678161,0.103448275862069,0.103448275862069,0.0689655172413793
"33",0.0503432494279176,0.068649885583524,0.034324942791762,0.0297482837528604,0.0640732265446224,0.107551487414188,0.091533180778032,0.368421052631579,0.0366132723112128,0.148741418764302
"34",0.123809523809524,0.0666666666666667,0.0476190476190476,0.0476190476190476,0.104761904761905,0.114285714285714,0.152380952380952,0.114285714285714,0.0761904761904762,0.152380952380952
"35",0.0156494522691706,0.0383411580594679,0.0391236306729265,0.0250391236306729,0.0359937402190923,0.0790297339593114,0.0359937402190923,0.0172143974960876,0.643974960876369,0.0696400625978091
"36",0.0983606557377049,0.0819672131147541,0.0819672131147541,0.229508196721311,0.0983606557377049,0.0819672131147541,0.0819672131147541,0.0819672131147541,0.0819672131147541,0.0819672131147541
"37",0.0140280561122244,0.0661322645290581,0.0340681362725451,0.0400801603206413,0.030060120240481,0.0581162324649299,0.132264529058116,0.0360721442885772,0.11623246492986,0.472945891783567
"38",0.0501474926253687,0.0589970501474926,0.103244837758112,0.0530973451327434,0.0324483775811209,0.0471976401179941,0.191740412979351,0.389380530973451,0.0294985250737463,0.0442477876106195
"39",0.0555555555555556,0.0714285714285714,0.119047619047619,0.0476190476190476,0.0714285714285714,0.111111111111111,0.0634920634920635,0.119047619047619,0.174603174603175,0.166666666666667
"40",0.0825688073394495,0.0825688073394495,0.055045871559633,0.0642201834862385,0.0275229357798165,0.0871559633027523,0.137614678899083,0.279816513761468,0.0779816513761468,0.105504587155963
"41",0.07,0.185,0.135,0.04,0.04,0.055,0.08,0.07,0.155,0.17
"42",0.0833333333333333,0.05,0.108333333333333,0.0833333333333333,0.0666666666666667,0.075,0.0916666666666667,0.266666666666667,0.0666666666666667,0.108333333333333
"43",0.1,0.116666666666667,0.1,0.0833333333333333,0.0833333333333333,0.1,0.133333333333333,0.1,0.0833333333333333,0.1
"44",0.0806451612903226,0.0564516129032258,0.120967741935484,0.0967741935483871,0.112903225806452,0.0725806451612903,0.112903225806452,0.169354838709677,0.0806451612903226,0.0967741935483871
"45",0.046583850931677,0.214285714285714,0.270186335403727,0.077639751552795,0.0372670807453416,0.0745341614906832,0.0496894409937888,0.0341614906832298,0.133540372670807,0.062111801242236
"46",0.0490196078431373,0.0784313725490196,0.107843137254902,0.0784313725490196,0.0882352941176471,0.0686274509803922,0.0784313725490196,0.0686274509803922,0.284313725490196,0.0980392156862745
"47",0.0542986425339367,0.105580693815988,0.509803921568627,0.0211161387631976,0.028657616892911,0.0769230769230769,0.0452488687782805,0.0542986425339367,0.0603318250377074,0.0437405731523379
"48",0.0328358208955224,0.0955223880597015,0.516417910447761,0.0388059701492537,0.0298507462686567,0.0776119402985075,0.0537313432835821,0.0597014925373134,0.0477611940298507,0.0477611940298507
"49",0.0574712643678161,0.0919540229885057,0.149425287356322,0.0689655172413793,0.0804597701149425,0.183908045977011,0.114942528735632,0.0804597701149425,0.0689655172413793,0.103448275862069
"50",0.0591397849462366,0.032258064516129,0.0806451612903226,0.0913978494623656,0.0752688172043011,0.376344086021505,0.0537634408602151,0.0483870967741935,0.118279569892473,0.0645161290322581
"51",0.0259067357512953,0.0466321243523316,0.0310880829015544,0.0518134715025907,0.0647668393782383,0.0803108808290155,0.0518134715025907,0.0181347150259067,0.430051813471503,0.199481865284974
"52",0.111111111111111,0.0588235294117647,0.0784313725490196,0.0718954248366013,0.0784313725490196,0.156862745098039,0.0980392156862745,0.0915032679738562,0.130718954248366,0.124183006535948
"53",0.0747126436781609,0.120689655172414,0.0747126436781609,0.0804597701149425,0.0574712643678161,0.0459770114942529,0.189655172413793,0.241379310344828,0.0517241379310345,0.0632183908045977
"54",0.0895522388059701,0.126865671641791,0.126865671641791,0.0746268656716418,0.156716417910448,0.0970149253731343,0.0746268656716418,0.082089552238806,0.0746268656716418,0.0970149253731343
"55",0.0428571428571429,0.105357142857143,0.128571428571429,0.0625,0.0392857142857143,0.0571428571428571,0.0535714285714286,0.394642857142857,0.0375,0.0785714285714286
"56",0.116883116883117,0.116883116883117,0.0649350649350649,0.0649350649350649,0.0779220779220779,0.12987012987013,0.116883116883117,0.12987012987013,0.0649350649350649,0.116883116883117
"57",0.0833333333333333,0.0952380952380952,0.130952380952381,0.238095238095238,0.0714285714285714,0.0595238095238095,0.0714285714285714,0.0595238095238095,0.0952380952380952,0.0952380952380952
"58",0.0769230769230769,0.185897435897436,0.0833333333333333,0.0448717948717949,0.0512820512820513,0.0448717948717949,0.269230769230769,0.0833333333333333,0.0448717948717949,0.115384615384615
"59",0.0845070422535211,0.0845070422535211,0.112676056338028,0.0704225352112676,0.0845070422535211,0.0985915492957746,0.183098591549296,0.112676056338028,0.0845070422535211,0.0845070422535211
"60",0.0679611650485437,0.12621359223301,0.0436893203883495,0.0339805825242718,0.0339805825242718,0.0825242718446602,0.184466019417476,0.325242718446602,0.0436893203883495,0.058252427184466
"61",0.0909090909090909,0.0909090909090909,0.109090909090909,0.127272727272727,0.0909090909090909,0.109090909090909,0.109090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909
"62",0.0891089108910891,0.0891089108910891,0.0693069306930693,0.099009900990099,0.0693069306930693,0.128712871287129,0.0891089108910891,0.227722772277228,0.0594059405940594,0.0792079207920792
"63",0.0821917808219178,0.0958904109589041,0.0958904109589041,0.0684931506849315,0.0821917808219178,0.0821917808219178,0.164383561643836,0.0958904109589041,0.0684931506849315,0.164383561643836
"64",0.0256410256410256,0.0615384615384615,0.107692307692308,0.0435897435897436,0.0256410256410256,0.0538461538461538,0.269230769230769,0.0512820512820513,0.1,0.261538461538462
"65",0.0909090909090909,0.109090909090909,0.109090909090909,0.109090909090909,0.109090909090909,0.109090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909
"66",0.0851648351648352,0.101648351648352,0.0494505494505494,0.0521978021978022,0.0494505494505494,0.0467032967032967,0.236263736263736,0.211538461538462,0.0412087912087912,0.126373626373626
"67",0.0700934579439252,0.11214953271028,0.0654205607476635,0.0467289719626168,0.0560747663551402,0.0747663551401869,0.0841121495327103,0.299065420560748,0.0607476635514019,0.130841121495327
"68",0.107692307692308,0.123076923076923,0.0923076923076923,0.184615384615385,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0923076923076923,0.0769230769230769,0.0923076923076923
"69",0.0847457627118644,0.11864406779661,0.11864406779661,0.11864406779661,0.101694915254237,0.101694915254237,0.0847457627118644,0.101694915254237,0.0847457627118644,0.0847457627118644
"70",0.0734463276836158,0.112994350282486,0.0564971751412429,0.0790960451977401,0.0734463276836158,0.0395480225988701,0.11864406779661,0.293785310734463,0.0677966101694915,0.0847457627118644
"71",0.0596205962059621,0.0569105691056911,0.0569105691056911,0.035230352303523,0.040650406504065,0.365853658536585,0.0542005420054201,0.159891598915989,0.037940379403794,0.132791327913279
"72",0.0816326530612245,0.0918367346938776,0.0714285714285714,0.204081632653061,0.102040816326531,0.0612244897959184,0.0510204081632653,0.112244897959184,0.122448979591837,0.102040816326531
"73",0.0588235294117647,0.0705882352941176,0.0823529411764706,0.258823529411765,0.129411764705882,0.105882352941176,0.0588235294117647,0.0588235294117647,0.0823529411764706,0.0941176470588235
"74",0.17258883248731,0.0304568527918782,0.0304568527918782,0.0253807106598985,0.16243654822335,0.197969543147208,0.0304568527918782,0.0558375634517767,0.218274111675127,0.0761421319796954
"75",0.121212121212121,0.127272727272727,0.0666666666666667,0.0303030303030303,0.0727272727272727,0.096969696969697,0.218181818181818,0.145454545454545,0.0787878787878788,0.0424242424242424
"76",0.108108108108108,0.108108108108108,0.0810810810810811,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.121621621621622,0.0945945945945946,0.108108108108108,0.0945945945945946
"77",0.0249017038007864,0.655307994757536,0.0799475753604194,0.0196592398427261,0.0117955439056356,0.0209698558322412,0.120576671035387,0.0196592398427261,0.0222804718217562,0.0249017038007864
"78",0.0757575757575758,0.136363636363636,0.0909090909090909,0.196969696969697,0.0757575757575758,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0757575757575758,0.0757575757575758
"79",0.0833333333333333,0.125,0.0694444444444444,0.194444444444444,0.138888888888889,0.0972222222222222,0.0694444444444444,0.0833333333333333,0.0694444444444444,0.0694444444444444
"80",0.0434782608695652,0.0584707646176912,0.577211394302849,0.0419790104947526,0.0269865067466267,0.0824587706146927,0.0194902548725637,0.0389805097451274,0.0674662668665667,0.0434782608695652
"81",0.187817258883249,0.121827411167513,0.0964467005076142,0.0812182741116751,0.0812182741116751,0.126903553299492,0.0710659898477157,0.121827411167513,0.0609137055837563,0.050761421319797
"82",0.0538922155688623,0.0898203592814371,0.0598802395209581,0.0898203592814371,0.311377245508982,0.191616766467066,0.0359281437125748,0.0538922155688623,0.0598802395209581,0.0538922155688623
"83",0.0694444444444444,0.0833333333333333,0.0694444444444444,0.166666666666667,0.125,0.0972222222222222,0.0694444444444444,0.0694444444444444,0.111111111111111,0.138888888888889
"84",0.238372093023256,0.0406976744186047,0.0581395348837209,0.063953488372093,0.0988372093023256,0.145348837209302,0.0465116279069767,0.0755813953488372,0.11046511627907,0.122093023255814
"85",0.0726495726495727,0.0811965811965812,0.183760683760684,0.0726495726495727,0.047008547008547,0.0982905982905983,0.0769230769230769,0.132478632478632,0.094017094017094,0.141025641025641
"86",0.102941176470588,0.0735294117647059,0.102941176470588,0.0735294117647059,0.117647058823529,0.0882352941176471,0.102941176470588,0.0735294117647059,0.132352941176471,0.132352941176471
"87",0.0553359683794466,0.1699604743083,0.0513833992094862,0.0592885375494071,0.0434782608695652,0.0790513833992095,0.0869565217391304,0.343873517786561,0.0592885375494071,0.0513833992094862
"88",0.0769230769230769,0.0846153846153846,0.0692307692307692,0.169230769230769,0.169230769230769,0.176923076923077,0.0461538461538462,0.0846153846153846,0.0769230769230769,0.0461538461538462
"89",0.0625,0.0714285714285714,0.0803571428571429,0.169642857142857,0.1875,0.0892857142857143,0.0892857142857143,0.0535714285714286,0.116071428571429,0.0803571428571429
"90",0.054421768707483,0.0816326530612245,0.0884353741496599,0.108843537414966,0.054421768707483,0.19047619047619,0.0884353741496599,0.122448979591837,0.0612244897959184,0.149659863945578
"91",0.0652173913043478,0.0869565217391304,0.0652173913043478,0.130434782608696,0.0652173913043478,0.206521739130435,0.0869565217391304,0.0760869565217391,0.0869565217391304,0.130434782608696
"92",0.0608108108108108,0.0675675675675676,0.0337837837837838,0.162162162162162,0.297297297297297,0.101351351351351,0.0405405405405405,0.0540540540540541,0.0810810810810811,0.101351351351351
"93",0.102564102564103,0.0769230769230769,0.0512820512820513,0.111111111111111,0.136752136752137,0.213675213675214,0.0598290598290598,0.094017094017094,0.0854700854700855,0.0683760683760684
"94",0.0588235294117647,0.0490196078431373,0.0294117647058824,0.0343137254901961,0.053921568627451,0.0980392156862745,0.156862745098039,0.117647058823529,0.0637254901960784,0.338235294117647
"95",0.09,0.06,0.09,0.07,0.18,0.06,0.09,0.15,0.11,0.1
"96",0.0704225352112676,0.126760563380282,0.112676056338028,0.169014084507042,0.0985915492957746,0.0704225352112676,0.0704225352112676,0.112676056338028,0.0845070422535211,0.0845070422535211
"97",0.0952380952380952,0.0793650793650794,0.0793650793650794,0.238095238095238,0.0793650793650794,0.0793650793650794,0.0793650793650794,0.0952380952380952,0.0793650793650794,0.0952380952380952
"98",0.117021276595745,0.074468085106383,0.0638297872340425,0.159574468085106,0.180851063829787,0.0638297872340425,0.0851063829787234,0.0531914893617021,0.0851063829787234,0.117021276595745
"99",0.0842105263157895,0.0947368421052632,0.0842105263157895,0.105263157894737,0.147368421052632,0.115789473684211,0.0736842105263158,0.0736842105263158,0.115789473684211,0.105263157894737
"100",0.07,0.06,0.11,0.19,0.15,0.11,0.05,0.09,0.1,0.07
"101",0.0909090909090909,0.0649350649350649,0.0779220779220779,0.155844155844156,0.103896103896104,0.12987012987013,0.103896103896104,0.0909090909090909,0.0779220779220779,0.103896103896104
"102",0.0879120879120879,0.0659340659340659,0.0879120879120879,0.21978021978022,0.0879120879120879,0.0879120879120879,0.0769230769230769,0.0659340659340659,0.0989010989010989,0.120879120879121
"103",0.125,0.0833333333333333,0.0791666666666667,0.0583333333333333,0.0666666666666667,0.0958333333333333,0.104166666666667,0.170833333333333,0.0958333333333333,0.120833333333333
"104",0.12987012987013,0.103896103896104,0.0779220779220779,0.103896103896104,0.142857142857143,0.0779220779220779,0.0649350649350649,0.103896103896104,0.103896103896104,0.0909090909090909
"105",0.255434782608696,0.103260869565217,0.0489130434782609,0.0923913043478261,0.0706521739130435,0.108695652173913,0.0543478260869565,0.125,0.0923913043478261,0.0489130434782609
"106",0.172413793103448,0.0862068965517241,0.0775862068965517,0.103448275862069,0.0689655172413793,0.155172413793103,0.0689655172413793,0.0603448275862069,0.0948275862068965,0.112068965517241
"107",0.15884476534296,0.151624548736462,0.111913357400722,0.0938628158844765,0.075812274368231,0.0505415162454874,0.0722021660649819,0.129963898916967,0.0902527075812274,0.0649819494584837
"108",0.187919463087248,0.0604026845637584,0.0536912751677852,0.10738255033557,0.134228187919463,0.0671140939597315,0.0738255033557047,0.114093959731544,0.100671140939597,0.100671140939597
"109",0.247126436781609,0.0804597701149425,0.0459770114942529,0.126436781609195,0.103448275862069,0.120689655172414,0.028735632183908,0.0919540229885057,0.0977011494252874,0.0574712643678161
"110",0.064,0.096,0.144,0.184,0.088,0.104,0.12,0.056,0.088,0.056
"111",0.123595505617978,0.101123595505618,0.0898876404494382,0.101123595505618,0.0898876404494382,0.101123595505618,0.0898876404494382,0.101123595505618,0.112359550561798,0.0898876404494382
"112",0.0806451612903226,0.0806451612903226,0.0967741935483871,0.161290322580645,0.112903225806452,0.0806451612903226,0.112903225806452,0.0806451612903226,0.0967741935483871,0.0967741935483871
"113",0.0797546012269939,0.0736196319018405,0.0613496932515337,0.196319018404908,0.110429447852761,0.0920245398773006,0.0368098159509202,0.116564417177914,0.116564417177914,0.116564417177914
"114",0.271604938271605,0.0576131687242798,0.123456790123457,0.0946502057613169,0.0576131687242798,0.0411522633744856,0.0946502057613169,0.0905349794238683,0.0823045267489712,0.0864197530864197
"115",0.227642276422764,0.0894308943089431,0.113821138211382,0.121951219512195,0.105691056910569,0.0731707317073171,0.0569105691056911,0.0975609756097561,0.0569105691056911,0.0569105691056911
"116",0.0945945945945946,0.0810810810810811,0.0945945945945946,0.189189189189189,0.0810810810810811,0.108108108108108,0.0810810810810811,0.0945945945945946,0.0675675675675676,0.108108108108108
"117",0.0925925925925926,0.0925925925925926,0.12962962962963,0.111111111111111,0.111111111111111,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926
"118",0.0967741935483871,0.112903225806452,0.0967741935483871,0.0806451612903226,0.112903225806452,0.0967741935483871,0.0967741935483871,0.112903225806452,0.0806451612903226,0.112903225806452
"119",0.190721649484536,0.149484536082474,0.0721649484536082,0.149484536082474,0.0824742268041237,0.0515463917525773,0.077319587628866,0.0670103092783505,0.0927835051546392,0.0670103092783505
"120",0.418367346938776,0.086734693877551,0.0612244897959184,0.102040816326531,0.0663265306122449,0.0459183673469388,0.0357142857142857,0.0561224489795918,0.0561224489795918,0.0714285714285714
"121",0.09375,0.078125,0.09375,0.171875,0.15625,0.09375,0.078125,0.078125,0.078125,0.078125
"122",0.0909090909090909,0.0661157024793388,0.115702479338843,0.223140495867769,0.0743801652892562,0.0743801652892562,0.0578512396694215,0.12396694214876,0.0578512396694215,0.115702479338843
"123",0.0896551724137931,0.117241379310345,0.096551724137931,0.23448275862069,0.0758620689655172,0.117241379310345,0.0482758620689655,0.0758620689655172,0.0620689655172414,0.0827586206896552
"124",0.116923076923077,0.0523076923076923,0.0615384615384615,0.0430769230769231,0.366153846153846,0.0923076923076923,0.0461538461538462,0.0461538461538462,0.129230769230769,0.0461538461538462
"125",0.149305555555556,0.0694444444444444,0.0729166666666667,0.0381944444444444,0.340277777777778,0.104166666666667,0.03125,0.0729166666666667,0.0625,0.0590277777777778
"126",0.0376569037656904,0.0418410041841004,0.0251046025104603,0.0627615062761506,0.449790794979079,0.115062761506276,0.0188284518828452,0.0502092050209205,0.129707112970711,0.0690376569037657
"127",0.0853658536585366,0.109756097560976,0.0609756097560976,0.0609756097560976,0.25609756097561,0.0975609756097561,0.0731707317073171,0.0853658536585366,0.0975609756097561,0.0731707317073171
"128",0.0769230769230769,0.107692307692308,0.0923076923076923,0.184615384615385,0.0769230769230769,0.107692307692308,0.0923076923076923,0.0923076923076923,0.0923076923076923,0.0769230769230769
"129",0.109090909090909,0.0909090909090909,0.109090909090909,0.127272727272727,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.109090909090909,0.0909090909090909,0.0909090909090909
"130",0.233644859813084,0.0560747663551402,0.0654205607476635,0.0934579439252336,0.149532710280374,0.0934579439252336,0.0467289719626168,0.102803738317757,0.0747663551401869,0.0841121495327103
"131",0.121212121212121,0.0787878787878788,0.096969696969697,0.0787878787878788,0.23030303030303,0.109090909090909,0.0666666666666667,0.0424242424242424,0.0666666666666667,0.109090909090909
"132",0.108374384236453,0.0886699507389163,0.113300492610837,0.211822660098522,0.0985221674876847,0.133004926108374,0.0541871921182266,0.0886699507389163,0.0541871921182266,0.0492610837438424
"133",0.108108108108108,0.0540540540540541,0.114864864864865,0.0540540540540541,0.128378378378378,0.128378378378378,0.0945945945945946,0.0878378378378378,0.0608108108108108,0.168918918918919
"134",0.126050420168067,0.109243697478992,0.0588235294117647,0.0504201680672269,0.210084033613445,0.117647058823529,0.0840336134453782,0.0588235294117647,0.100840336134454,0.0840336134453782
"135",0.135802469135802,0.0905349794238683,0.065843621399177,0.0576131687242798,0.271604938271605,0.123456790123457,0.0493827160493827,0.0699588477366255,0.0781893004115226,0.0576131687242798
"136",0.0967741935483871,0.0967741935483871,0.0967741935483871,0.145161290322581,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0806451612903226,0.0967741935483871
"137",0.0985915492957746,0.0328638497652582,0.0375586854460094,0.0845070422535211,0.347417840375587,0.131455399061033,0.0328638497652582,0.0985915492957746,0.0610328638497653,0.0751173708920188
"138",0.0840336134453782,0.0364145658263305,0.0280112044817927,0.0868347338935574,0.226890756302521,0.100840336134454,0.0560224089635854,0.0560224089635854,0.260504201680672,0.0644257703081232
"139",0.0521978021978022,0.0851648351648352,0.0192307692307692,0.0631868131868132,0.343406593406593,0.148351648351648,0.0631868131868132,0.0494505494505494,0.123626373626374,0.0521978021978022
"140",0.0813953488372093,0.0930232558139535,0.0813953488372093,0.197674418604651,0.13953488372093,0.0697674418604651,0.0581395348837209,0.0813953488372093,0.0930232558139535,0.104651162790698
"141",0.0746268656716418,0.0746268656716418,0.104477611940299,0.194029850746269,0.0746268656716418,0.119402985074627,0.0895522388059701,0.0746268656716418,0.0895522388059701,0.104477611940299
"142",0.100840336134454,0.0756302521008403,0.0756302521008403,0.226890756302521,0.100840336134454,0.109243697478992,0.0588235294117647,0.092436974789916,0.0504201680672269,0.109243697478992
"143",0.0652173913043478,0.0942028985507246,0.0869565217391304,0.0942028985507246,0.101449275362319,0.0869565217391304,0.0942028985507246,0.115942028985507,0.166666666666667,0.0942028985507246
"144",0.0833333333333333,0.0714285714285714,0.0833333333333333,0.261904761904762,0.0952380952380952,0.107142857142857,0.0595238095238095,0.0952380952380952,0.0714285714285714,0.0714285714285714
"145",0.0962962962962963,0.0444444444444444,0.0444444444444444,0.185185185185185,0.17037037037037,0.0962962962962963,0.111111111111111,0.0666666666666667,0.0592592592592593,0.125925925925926
"146",0.172932330827068,0.0827067669172932,0.0676691729323308,0.0676691729323308,0.157894736842105,0.165413533834586,0.0451127819548872,0.0526315789473684,0.0827067669172932,0.105263157894737
"147",0.0666666666666667,0.0461538461538462,0.0564102564102564,0.0974358974358974,0.230769230769231,0.256410256410256,0.0564102564102564,0.0358974358974359,0.112820512820513,0.041025641025641
"148",0.141935483870968,0.0451612903225806,0.0709677419354839,0.0645161290322581,0.245161290322581,0.109677419354839,0.0516129032258065,0.0774193548387097,0.109677419354839,0.0838709677419355
"149",0.0793650793650794,0.111111111111111,0.0952380952380952,0.158730158730159,0.111111111111111,0.111111111111111,0.0952380952380952,0.0793650793650794,0.0793650793650794,0.0793650793650794
"150",0.131578947368421,0.0894736842105263,0.0947368421052632,0.0368421052631579,0.173684210526316,0.105263157894737,0.1,0.0789473684210526,0.1,0.0894736842105263
"151",0.0798816568047337,0.118343195266272,0.0739644970414201,0.029585798816568,0.0976331360946746,0.192307692307692,0.133136094674556,0.0739644970414201,0.121301775147929,0.0798816568047337
"152",0.122222222222222,0.0777777777777778,0.0555555555555556,0.0888888888888889,0.155555555555556,0.144444444444444,0.0666666666666667,0.0666666666666667,0.133333333333333,0.0888888888888889
"153",0.0480769230769231,0.105769230769231,0.100961538461538,0.0576923076923077,0.105769230769231,0.0480769230769231,0.0432692307692308,0.129807692307692,0.197115384615385,0.163461538461538
"154",0.0638297872340425,0.130699088145897,0.127659574468085,0.0395136778115502,0.0303951367781155,0.0790273556231003,0.167173252279635,0.0486322188449848,0.179331306990881,0.133738601823708
"155",0.142857142857143,0.0857142857142857,0.0761904761904762,0.0761904761904762,0.0761904761904762,0.0857142857142857,0.123809523809524,0.171428571428571,0.0952380952380952,0.0666666666666667
"156",0.141414141414141,0.0808080808080808,0.063973063973064,0.0336700336700337,0.279461279461279,0.0572390572390572,0.0404040404040404,0.0707070707070707,0.141414141414141,0.0909090909090909
"157",0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.115942028985507,0.101449275362319,0.072463768115942,0.144927536231884,0.144927536231884,0.072463768115942
"158",0.221311475409836,0.10655737704918,0.0655737704918033,0.0573770491803279,0.131147540983607,0.0819672131147541,0.0737704918032787,0.0983606557377049,0.0819672131147541,0.0819672131147541
"159",0.103139013452915,0.0986547085201794,0.125560538116592,0.233183856502242,0.0448430493273543,0.10762331838565,0.0493273542600897,0.0717488789237668,0.0807174887892377,0.0852017937219731
"160",0.0934579439252336,0.11214953271028,0.0654205607476635,0.102803738317757,0.121495327102804,0.102803738317757,0.102803738317757,0.121495327102804,0.102803738317757,0.0747663551401869
